CI_Name,CI_Cat,CI_Subcat,WBS,Incident_ID,Status,Impact,Urgency,Priority,number_cnt,Category,KB_number,Alert_Status,No_of_Reassignments,Open_Time,Reopen_Time,Resolved_Time,Close_Time,Handle_Time_hrs,Closure_Code,No_of_Related_Interactions,Related_Interaction,No_of_Related_Incidents,No_of_Related_Changes,Related_Change
SBA000461,application,Server Based Application,WBS000073,IM0044275,Closed,4,4,4,0.846481382,incident,KM0002231,closed,1,18-03-2014 13:20,,19-03-2014 13:26,19-03-2014 13:26,"1,06,06,38,889",No error - works as designed,1,SD0136272,,,
SBA000461,application,Server Based Application,WBS000073,IM0044276,Closed,4,4,4,0.718147633,incident,KM0002231,closed,1,18-03-2014 13:23,,19-03-2014 13:24,19-03-2014 13:24,"1,05,11,94,444",No error - works as designed,1,SD0136817,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0044277,Closed,5,5,5,0.619336412,request for information,KM0000226,closed,0,18-03-2014 13:24,,18-03-2014 15:37,18-03-2014 15:37,"2,22,44,44,444",Data,1,SD0136819,,,
SBA000067,application,Server Based Application,WBS000021,IM0044278,Closed,5,5,5,0.673357811,request for information,KM0000122,closed,0,18-03-2014 13:26,,20-03-2014 09:13,20-03-2014 09:13,"2,49,30,55,556",No error - works as designed,1,SD0136823,,,
SBA000759,application,Server Based Application,WBS000296,IM0044279,Closed,NS,3,NA,0.521195046,incident,KM0001253,closed,0,18-03-2014 13:45,,18-03-2014 14:22,18-03-2014 14:22,"0,605555556",User manual not used,1,SD0136833,,,
LAP000013,computer,Laptop,WBS000091,IM0044280,Closed,4,4,4,0.272461036,incident,KM0002122,closed,0,18-03-2014 14:05,,19-03-2014 11:12,19-03-2014 11:12,"7,62,63,88,889",Software,1,SD0136842,,,
SBA000025,application,Server Based Application,WBS000006,IM0044281,Closed,3,4,3,0.321334179,incident,KM0000029,closed,2,18-03-2014 14:09,,27-03-2014 10:57,27-03-2014 10:57,"7,02,91,38,889",Software,2,#MULTIVALUE,,,
SBA000436,application,Server Based Application,WBS000270,IM0044282,Closed,3,3,3,0.519589392,incident,KM0000638,closed,0,18-03-2014 14:11,,18-03-2014 16:15,18-03-2014 16:15,"2,07,58,33,333",Software,1,SD0136843,,,
SBA000335,application,Server Based Application,WBS000255,IM0044283,Closed,4,4,4,0.816226449,incident,KM0002224,closed,0,18-03-2014 14:13,,19-03-2014 12:04,19-03-2014 12:04,"2,45,77,77,778",Other,1,SD0136839,,,
WBA000018,application,Web Based Application,WBS000073,IM0044284,Closed,4,4,4,0.40354537,incident,KM0001914,closed,0,18-03-2014 14:19,,19-03-2014 09:18,19-03-2014 09:19,"5,50,52,77,778",Other,1,SD0136846,,,
SBA000609,application,Server Based Application,WBS000263,IM0044285,Closed,5,5,5,0.144761016,request for information,KM0001825,closed,0,18-03-2014 14:23,,27-03-2014 11:12,27-03-2014 11:13,"7,03,36,94,444",Other,1,SD0136849,,,
SBA000709,application,Server Based Application,WBS000002,IM0044286,Closed,3,3,3,0.911755899,request for information,KM0002013,closed,0,18-03-2014 14:41,,21-03-2014 10:10,21-03-2014 10:10,"3,90,08,33,333",Software,1,SD0136859,,,
SUB000539,subapplication,Web Based Application,WBS000073,IM0044287,Closed,4,4,4,0.370837732,incident,KM0002307,closed,0,18-03-2014 14:50,,19-03-2014 11:19,19-03-2014 11:19,"6,98,55,55,556",Other,2,#MULTIVALUE,,,
DTA000025,application,Desktop Application,WBS000330,IM0044288,Closed,4,4,4,0.717781722,incident,KM0001094,closed,1,18-03-2014 10:06,,19-03-2014 10:41,19-03-2014 10:41,"1,06,05,55,556",Hardware,1,SD0136452,,,
SBA000607,application,Server Based Application,WBS000263,IM0044289,Closed,4,4,4,0.828900933,incident,KM0002305,closed,2,18-03-2014 10:09,,19-03-2014 11:38,19-03-2014 11:38,"1,19,77,22,222",Other,1,SD0136455,,,
SBA000607,application,Server Based Application,WBS000263,IM0044290,Closed,4,4,4,0.255761711,incident,KM0002305,closed,2,18-03-2014 10:14,,19-03-2014 10:34,19-03-2014 10:34,"1,08,41,11,111",Other,1,SD0136457,,,
WBA000022,application,Web Based Application,WBS000025,IM0044291,Closed,5,5,5,0.255642067,request for information,KM0001569,closed,1,18-03-2014 10:17,,18-03-2014 14:44,18-03-2014 14:44,"44,425",Other,1,SD0136462,,,
HMD000047,hardware,MigratieDummy,WBS000118,IM0044292,Closed,5,5,5,0.600972077,incident,KM0001172,closed,0,18-03-2014 10:29,,19-03-2014 08:36,19-03-2014 08:36,"0,5375",Data,1,SD0136460,,,
SBA000462,application,Server Based Application,WBS000073,IM0044293,Closed,4,4,4,0.109397668,incident,KM0002334,closed,0,18-03-2014 10:30,,18-03-2014 10:39,18-03-2014 10:39,"0,144166667",Other,1,SD0136473,,,
WBA000018,application,Web Based Application,WBS000073,IM0044294,Closed,4,4,4,0.320623236,incident,KM0001914,closed,0,18-03-2014 10:35,,18-03-2014 12:14,18-03-2014 12:14,"1,65,33,33,333",Data,1,SD0136479,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0044295,Closed,5,5,5,0.610979875,request for information,KM0000225,closed,0,18-03-2014 11:03,,18-03-2014 12:04,18-03-2014 12:05,"1,02,83,33,333",Data,1,SD0136490,,,
SUB000479,subapplication,Web Based Application,WBS000015,IM0044296,Closed,4,4,4,0.487830523,incident,KM0000453,closed,0,18-03-2014 11:10,,18-03-2014 12:18,18-03-2014 12:18,"1,13,83,33,333",Other,1,SD0136489,,,
LAP000012,computer,Laptop,WBS000091,IM0044297,Closed,5,5,5,0.409309152,incident,KM0001447,closed,0,18-03-2014 11:17,,20-03-2014 08:41,20-03-2014 08:41,"0,178055556",Hardware,1,SD0136494,,,
SUB000433,subapplication,Web Based Application,WBS000073,IM0044298,Closed,4,4,4,0.602666686,incident,KM0000791,closed,1,18-03-2014 11:20,,19-03-2014 14:39,19-03-2014 14:39,"1,38,17,77,778",Software,2,#MULTIVALUE,,,
SBA000263,application,Server Based Application,WBS000072,IM0044299,Closed,5,5,5,0.618677448,request for information,KM0001114,closed,2,18-03-2014 11:50,,31-03-2014 10:25,31-03-2014 10:25,"9,30,85,83,333",Other,1,SD0136740,,,
LAP000017,computer,Laptop,WBS000091,IM0044300,Closed,5,5,5,0.659971341,incident,KM0001447,closed,7,18-03-2014 11:53,,25-03-2014 08:25,25-03-2014 08:25,"3,76,32,77,778",Hardware,1,SD0136503,,,
WBA000058,application,Web Based Application,WBS000073,IM0044301,Closed,4,4,4,0.189331648,incident,KM0001868,closed,0,18-03-2014 11:54,,18-03-2014 12:18,18-03-2014 12:18,"0,385833333",Software,1,SD0136741,,,
SBA000263,application,Server Based Application,WBS000072,IM0044302,Closed,5,5,5,0.320047513,request for information,KM0002245,closed,2,18-03-2014 11:58,,19-03-2014 15:46,19-03-2014 15:46,"1,42,93,88,889",Other,1,SD0136742,,,
SAP000004,application,SAP,WBS000271,IM0044303,Closed,5,5,5,0.971329605,request for information,KM0001264,closed,1,18-03-2014 12:09,,19-03-2014 15:14,19-03-2014 15:14,"1,35,87,22,222",Other,1,SD0136746,,,
DTA000031,application,Desktop Application,WBS000330,IM0044304,Closed,5,5,5,0.977297436,incident,KM0001102,closed,0,18-03-2014 12:11,,27-03-2014 07:30,27-03-2014 07:30,"6,48,73,88,889",Hardware,1,SD0136747,,,
SUB000253,subapplication,Server Based Application,WBS000162,IM0044305,Closed,5,5,5,0.740937627,incident,KM0001463,closed,1,18-03-2014 12:30,,18-03-2014 17:03,18-03-2014 17:04,"4,55,63,88,889",Software,1,SD0136754,,,
SBA000805,application,Server Based Application,WBS000016,IM0044306,Closed,3,3,3,0.122093699,incident,KM0000938,closed,0,18-03-2014 12:45,,18-03-2014 12:47,18-03-2014 12:48,"0,0475",Other,1,SD0136759,,,
WBA000058,application,Web Based Application,WBS000073,IM0044307,Closed,4,4,4,0.206235161,incident,KM0001868,closed,0,18-03-2014 12:47,26-03-2014 09:26,26-03-2014 10:33,26-03-2014 10:33,"2,47,13,88,889",Other,3,#MULTIVALUE,,,
SBA000609,application,Server Based Application,WBS000263,IM0044308,Closed,5,5,5,0.33668005,request for information,KM0001825,closed,0,18-03-2014 13:14,,18-03-2014 14:03,18-03-2014 14:03,"0,803888889",Other,1,SD0136775,,,
WBA000058,application,Web Based Application,WBS000073,IM0044309,Closed,4,4,4,0.092958166,incident,KM0000819,closed,0,18-03-2014 13:27,,18-03-2014 14:41,18-03-2014 14:41,"1,23,66,66,667",Software,1,SD0136778,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0044310,Closed,4,4,4,0.469276541,incident,KM0001288,closed,0,18-03-2014 13:33,,18-03-2014 14:00,18-03-2014 14:00,"0,455555556",Other,1,SD0136786,,,
SBA000459,application,Server Based Application,WBS000073,IM0044311,Closed,4,4,4,0.292243862,incident,KM0002351,closed,0,18-03-2014 13:36,,18-03-2014 13:54,18-03-2014 13:55,"0,320277778",Other,1,SD0136787,,,
SUB000443,subapplication,Web Based Application,WBS000125,IM0044312,Closed,5,5,5,0.372960342,incident,KM0001158,closed,0,18-03-2014 13:39,,18-03-2014 16:32,18-03-2014 16:32,"2,88,47,22,222",Other,1,SD0136790,,,
WBA000144,application,Web Based Application,WBS000318,IM0044313,Closed,4,4,4,0.332433129,incident,KM0001283,closed,3,18-03-2014 13:49,,25-03-2014 12:59,25-03-2014 12:59,"5,16,74,44,444",Other,1,SD0136785,,,
WBA000148,application,Web Based Application,WBS000172,IM0044314,Closed,4,4,4,0.628874272,incident,KM0002278,closed,0,18-03-2014 13:56,,21-03-2014 15:25,21-03-2014 15:25,"8,08,27,77,778",No error - works as designed,1,SD0136791,,,
WBA000103,application,Web Based Application,WBS000073,IM0044315,Closed,4,4,4,0.055082121,incident,KM0001624,closed,0,18-03-2014 13:57,,18-03-2014 14:06,18-03-2014 14:06,"0,150833333",Other,1,SD0136803,,,
WBA000103,application,Web Based Application,WBS000073,IM0044316,Closed,4,4,4,0.461088991,incident,KM0001624,closed,0,18-03-2014 14:00,,18-03-2014 14:08,18-03-2014 14:08,"0,136388889",Other,1,SD0136807,,,
WBA000148,application,Web Based Application,WBS000172,IM0044317,Closed,5,5,5,0.060761174,request for information,KM0000692,closed,0,18-03-2014 14:02,,21-03-2014 16:49,21-03-2014 16:49,"1,19,08,33,333",Other,1,SD0136801,,,
WBA000103,application,Web Based Application,WBS000073,IM0044318,Closed,4,4,4,0.054997022,incident,KM0001624,closed,0,18-03-2014 14:04,,18-03-2014 16:28,18-03-2014 16:28,"2,39,44,44,444",Other,1,SD0136808,,,
DTA000056,application,Desktop Application,WBS000091,IM0044319,Closed,3,3,3,0.301728808,incident,KM0001012,closed,0,18-03-2014 14:28,,19-03-2014 10:13,19-03-2014 10:14,"6,26,44,44,444",Software,1,SD0137028,,,
SUB000424,subapplication,Web Based Application,WBS000073,IM0044320,Closed,5,5,5,0.416755876,incident,KM0000703,closed,2,18-03-2014 14:31,,18-03-2014 16:36,18-03-2014 16:36,"2,08,30,55,556",No error - works as designed,1,SD0137031,,,
SBA000782,application,Server Based Application,WBS000043,IM0044322,Closed,5,5,5,0.020727079,incident,KM0000216,closed,0,18-03-2014 14:45,,18-03-2014 15:12,18-03-2014 15:12,"0,440833333",Other,1,SD0137040,,,
SBA000759,application,Server Based Application,WBS000296,IM0044323,Closed,5,5,5,0.72279829,request for information,KM0001032,closed,1,18-03-2014 14:59,,31-03-2014 15:25,31-03-2014 15:25,"1,53,05,83,333",Other,1,SD0137048,,,
SBA000805,application,Server Based Application,WBS000016,IM0044324,Closed,NS,3,NA,0.104152892,incident,KM0000938,closed,0,18-03-2014 15:01,,18-03-2014 15:03,18-03-2014 15:04,"0,042222222",Hardware,1,SD0137045,,,
SBA000847,application,Server Based Application,WBS000199,IM0044325,Closed,3,3,3,0.056183437,incident,KM0000940,closed,0,18-03-2014 10:33,,18-03-2014 11:07,18-03-2014 11:07,"0,564722222",User manual not used,1,SD0136537,,,
DTA000059,application,Desktop Application,WBS000092,IM0044326,Closed,4,4,4,0.785883093,incident,KM0000464,closed,2,18-03-2014 10:41,,20-03-2014 14:07,20-03-2014 14:12,"1,84,98,61,111",Software,1,SD0136536,,,
WBA000148,application,Web Based Application,WBS000172,IM0044327,Closed,4,5,4,0.228474796,incident,KM0000694,closed,0,18-03-2014 10:43,,19-03-2014 15:16,19-03-2014 15:16,"1,50,50,27,778",No error - works as designed,1,SD0136539,,,
SBA000747,application,Server Based Application,WBS000326,IM0044328,Closed,3,3,3,0.101723891,incident,KM0001699,closed,4,18-03-2014 10:43,,19-03-2014 17:06,19-03-2014 17:06,"1,03,14,72,222",Software,1,SD0136544,,,
LAP000007,computer,Laptop,WBS000091,IM0044329,Closed,4,4,4,0.491849824,incident,KM0000866,closed,0,18-03-2014 10:49,,26-03-2014 14:51,26-03-2014 14:52,"3,58,94,44,444",Software,1,SD0136542,,,
DTA000016,application,Desktop Application,WBS000096,IM0044330,Closed,4,4,4,0.887932994,incident,KM0001026,closed,0,18-03-2014 10:50,,18-03-2014 16:47,18-03-2014 16:47,"5,95,55,55,556",Other,1,SD0136546,,,
WBA000058,application,Web Based Application,WBS000073,IM0044331,Closed,4,4,4,0.920432341,incident,KM0001245,closed,0,18-03-2014 11:04,,18-03-2014 11:32,18-03-2014 11:32,"0,474444444",Software,1,SD0136558,,,
DTA000057,application,Desktop Application,WBS000094,IM0044332,Closed,4,4,4,0.276165843,incident,KM0000539,closed,0,18-03-2014 11:07,,18-03-2014 11:48,18-03-2014 11:49,"0,689166667",Other,1,SD0136563,,,
WBA000011,application,Web Based Application,WBS000152,IM0044333,Closed,5,5,5,0.736090463,incident,KM0000075,closed,0,18-03-2014 11:07,,18-03-2014 13:10,18-03-2014 13:10,"2,05,13,88,889",Software,1,SD0136559,,,
SUB000424,subapplication,Web Based Application,WBS000073,IM0044334,Closed,4,4,4,0.241357821,incident,KM0000702,closed,4,18-03-2014 11:12,,19-03-2014 13:44,19-03-2014 13:44,"1,30,34,44,444",Unknown,1,SD0136562,,,
DTA000302,application,Desktop Application,WBS000089,IM0044335,Closed,4,4,4,0.658893597,incident,KM0001515,closed,0,18-03-2014 11:35,,19-03-2014 15:48,19-03-2014 15:48,"1,35,36,11,111",Software,1,SD0136565,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0044336,Closed,4,4,4,0.598139815,incident,KM0001736,closed,0,18-03-2014 11:41,,18-03-2014 11:53,18-03-2014 11:53,"0,199722222",Operator error,1,SD0136672,,,
SBA000847,application,Server Based Application,WBS000199,IM0044337,Closed,3,3,3,0.628922514,incident,KM0000940,closed,0,18-03-2014 11:44,,18-03-2014 12:15,18-03-2014 12:15,"0,521111111",User manual not used,1,SD0136675,,,
MON00015,displaydevice,Monitor,WBS000091,IM0044338,Closed,5,4,4,0.760683808,request for information,KM0002039,closed,0,18-03-2014 11:45,,27-03-2014 10:23,27-03-2014 10:23,"1,02,29,16,667",Other,1,SD0136587,,,
SBA000662,application,Server Based Application,WBS000071,IM0044339,Closed,4,4,4,0.832499362,incident,KM0001067,closed,1,18-03-2014 11:47,,18-03-2014 14:56,18-03-2014 14:56,"3,15,22,22,222",No error - works as designed,1,SD0136588,,,
SUB000443,subapplication,Web Based Application,WBS000125,IM0044340,Closed,5,5,5,0.224421176,incident,KM0001158,closed,0,18-03-2014 11:50,,18-03-2014 12:01,18-03-2014 12:01,"0,182777778",No error - works as designed,1,SD0136677,,,
SBA000609,application,Server Based Application,WBS000263,IM0044341,Closed,5,5,5,0.112990467,request for information,KM0001825,closed,4,18-03-2014 11:50,,18-03-2014 15:35,18-03-2014 15:35,"3,75,66,66,667",Other,1,SD0136678,,,
SBA000461,application,Server Based Application,WBS000073,IM0044342,Closed,4,4,4,0.444619803,incident,KM0002352,closed,0,18-03-2014 12:09,,18-03-2014 13:01,18-03-2014 13:01,"0,860555556",Software,1,SD0136690,,,
WBA000058,application,Web Based Application,WBS000073,IM0044343,Closed,4,4,4,0.202119534,incident,KM0002043,closed,0,18-03-2014 12:14,,18-03-2014 13:54,18-03-2014 13:54,"1,65,30,55,556",Software,1,SD0136695,,,
DTA000057,application,Desktop Application,WBS000094,IM0044344,Closed,5,5,5,0.099536967,incident,KM0002097,closed,0,18-03-2014 12:15,,20-03-2014 16:41,20-03-2014 16:41,"1,20,53,61,111",Software,1,SD0136688,,,
LAP000014,computer,Laptop,WBS000091,IM0044345,Closed,5,5,5,0.589018949,incident,KM0001447,closed,0,18-03-2014 12:21,,24-03-2014 08:52,24-03-2014 08:52,"3,85,21,66,667",Hardware,1,SD0136702,,,
CBA000014,application,Client Based Application,WBS000073,IM0044346,Closed,4,4,4,0.816505583,incident,KM0001597,closed,4,18-03-2014 12:21,21-03-2014 10:45,21-03-2014 11:16,21-03-2014 11:16,"1,99,02,77,778",Software,2,#MULTIVALUE,,,
SUB000436,subapplication,Web Based Application,WBS000073,IM0044347,Closed,4,4,4,0.005850526,incident,KM0000713,closed,2,18-03-2014 12:24,,18-03-2014 15:54,18-03-2014 15:56,"3,52,16,66,667",No error - works as designed,1,SD0136699,,,
SBA000459,application,Server Based Application,WBS000073,IM0044348,Closed,4,4,4,0.10585882,incident,KM0002325,closed,0,18-03-2014 12:31,,18-03-2014 14:39,18-03-2014 14:39,"2,14,80,55,556",User error,1,SD0136707,,,
LAP001837,computer,Laptop,WBS000091,IM0044349,Closed,5,5,5,0.654790323,incident,KM0001057,closed,1,18-03-2014 12:39,,19-03-2014 07:30,19-03-2014 07:30,"1,535",Software,1,SD0136710,,,
SBA000782,application,Server Based Application,WBS000043,IM0044350,Closed,5,5,5,0.202007131,incident,KM0000216,closed,0,18-03-2014 12:51,,18-03-2014 14:33,18-03-2014 14:33,"1,69,94,44,444",Other,1,SD0136716,,,
SBA000054,application,Server Based Application,WBS000013,IM0044351,Closed,3,3,3,0.161087955,incident,KM0000052,closed,2,18-03-2014 12:54,,28-03-2014 09:02,28-03-2014 09:02,"1,64,97,22,222",Other,1,SD0136717,,,
WBA000094,application,Web Based Application,WBS000073,IM0044352,Closed,5,5,5,0.125491661,incident,KM0001732,closed,10,18-03-2014 12:56,,25-03-2014 06:35,25-03-2014 06:35,"3,72,425",No error - works as designed,1,SD0136714,,,
WBA000145,application,Web Based Application,WBS000318,IM0044353,Closed,5,5,5,0.808677904,incident,KM0001362,closed,0,18-03-2014 12:59,,19-03-2014 16:27,19-03-2014 16:27,"13,975",No error - works as designed,1,SD0136712,,,
SBA000063,application,Server Based Application,WBS000264,IM0044354,Closed,5,5,5,0.490687741,incident,KM0001622,closed,0,18-03-2014 13:03,,27-03-2014 16:37,27-03-2014 16:38,"0,1975",Other,1,SD0136720,,,
SBA000256,application,Server Based Application,WBS000247,IM0044355,Closed,5,5,5,0.956712887,request for information,KM0000679,closed,0,18-03-2014 13:06,,25-03-2014 12:41,25-03-2014 12:41,"5,20,91,94,444",Data,1,SD0136721,,,
SUB000539,subapplication,Web Based Application,WBS000073,IM0044356,Closed,4,4,4,0.379679367,incident,KM0000852,closed,0,18-03-2014 13:12,,18-03-2014 13:33,18-03-2014 13:33,"0,334444444",User error,1,SD0136722,,,
LAP000012,computer,Laptop,WBS000091,IM0044357,Closed,5,5,5,0.229190186,incident,KM0001447,closed,0,18-03-2014 12:22,,21-03-2014 09:00,21-03-2014 09:00,"2,81,33,05,556",Hardware,1,SD0136629,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0044358,Closed,4,4,4,0.803240815,incident,KM0001345,closed,0,18-03-2014 12:30,,18-03-2014 15:26,18-03-2014 15:26,"2,94",No error - works as designed,1,SD0136636,,,
SBA000326,application,Server Based Application,WBS000294,IM0044359,Closed,3,3,3,0.611799481,incident,KM0001745,closed,0,18-03-2014 12:39,,19-03-2014 10:29,19-03-2014 10:30,"8,34,02,77,778",Software,1,SD0136640,,,
SBA000847,application,Server Based Application,WBS000199,IM0044360,Closed,NS,3,NA,0.638925317,incident,KM0000940,closed,0,18-03-2014 12:45,,18-03-2014 13:22,18-03-2014 13:22,"0,616666667",User manual not used,1,SD0136641,,,
SUB000113,subapplication,Server Based Application,WBS000095,IM0044361,Closed,4,4,4,0.594715806,incident,KM0001545,closed,4,18-03-2014 12:47,,20-03-2014 14:58,20-03-2014 14:58,"23,19",Data,1,SD0136643,,1,C00017553
WBA000122,application,Web Based Application,WBS000298,IM0044362,Closed,4,4,4,0.431333656,incident,KM0001552,closed,0,18-03-2014 12:55,,18-03-2014 13:55,18-03-2014 13:55,"1,005",No error - works as designed,1,SD0136648,,,
LAP001837,computer,Laptop,WBS000091,IM0044363,Closed,5,5,5,0.007186152,incident,KM0001447,closed,0,18-03-2014 13:04,,20-03-2014 08:43,20-03-2014 08:43,"1,66,38,61,111",Hardware,1,SD0136653,,,
KVM000001,hardware,KVM Switches,WBS000091,IM0044364,Closed,5,5,5,0.404933633,incident,KM0001573,closed,0,18-03-2014 13:09,,28-03-2014 12:29,28-03-2014 12:31,"2,98,88,33,333",Software,1,SD0136651,,,
DTA000055,application,Desktop Application,WBS000092,IM0044365,Closed,4,4,4,0.921391317,incident,KM0000462,closed,1,18-03-2014 13:10,,20-03-2014 12:04,20-03-2014 12:04,"1,99,08,88,889",No error - works as designed,1,SD0136656,,,
SBA000764,application,Server Based Application,WBS000300,IM0044366,Closed,NS,3,NA,0.816090562,incident,KM0001274,closed,2,18-03-2014 13:22,,18-03-2014 17:49,18-03-2014 17:50,"44,675",Other,1,SD0136820,,,
DTA000616,application,Desktop Application,WBS000089,IM0044367,Closed,NS,3,NA,0.845842878,incident,KM0001409,closed,0,18-03-2014 13:23,,18-03-2014 18:10,18-03-2014 18:10,"2,75,08,33,333",Software,2,#MULTIVALUE,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0044368,Closed,4,4,4,0.105147073,incident,KM0000741,closed,0,18-03-2014 13:29,,18-03-2014 15:43,18-03-2014 15:43,"2,23,88,88,889",No error - works as designed,1,SD0136663,,,
SAP000004,application,SAP,WBS000271,IM0044369,Closed,5,5,5,0.102489746,request for information,KM0001269,closed,0,18-03-2014 13:37,,18-03-2014 13:39,18-03-2014 13:39,"0,038333333",Other,1,SD0136887,,,
DSK000006,computer,Desktop,WBS000091,IM0044370,Closed,5,5,5,0.589841883,incident,KM0001446,closed,0,18-03-2014 13:50,,19-03-2014 16:48,19-03-2014 16:48,"0,277777778",Hardware,1,SD0136891,,,
SBA000263,application,Server Based Application,WBS000072,IM0044371,Closed,5,5,5,0.137369172,request for information,KM0002245,closed,2,18-03-2014 13:56,,20-03-2014 08:51,20-03-2014 08:51,"1,59,10,27,778",Other,1,SD0136898,,,
WBA000058,application,Web Based Application,WBS000073,IM0044372,Closed,4,4,4,0.471157432,incident,KM0000819,closed,2,18-03-2014 14:00,,19-03-2014 13:37,19-03-2014 13:38,"1,01,30,27,778",No error - works as designed,1,SD0136889,,,
SBA000263,application,Server Based Application,WBS000072,IM0044373,Closed,5,5,5,0.968688893,request for information,KM0001114,closed,2,18-03-2014 14:01,,24-03-2014 09:08,24-03-2014 09:08,"3,71,08,61,111",Other,1,SD0136903,,,
SBA000263,application,Server Based Application,WBS000072,IM0044374,Closed,5,5,5,0.000345442,request for information,KM0002245,closed,2,18-03-2014 14:11,,19-03-2014 15:47,19-03-2014 15:47,"1,20,94,44,444",Other,1,SD0136909,,,
WBA000144,application,Web Based Application,WBS000318,IM0044375,Closed,4,4,4,0.801832684,incident,KM0000846,closed,0,18-03-2014 14:29,,18-03-2014 15:00,18-03-2014 15:00,"0,517222222",Other,1,SD0136911,,,
DTA000057,application,Desktop Application,WBS000094,IM0044376,Closed,5,5,5,0.104132085,incident,KM0001655,closed,0,18-03-2014 14:40,,20-03-2014 12:51,20-03-2014 12:51,"1,11,55,27,778",No error - works as designed,1,SD0136918,,,
SUB000521,subapplication,Web Based Application,WBS000073,IM0044377,Closed,4,4,4,0.102749036,incident,KM0000813,closed,6,18-03-2014 14:42,19-03-2014 09:59,19-03-2014 15:04,19-03-2014 15:05,"1,06,99,44,444",Other,2,#MULTIVALUE,,,
SBA000088,application,Server Based Application,WBS000017,IM0044378,Closed,4,4,4,0.108062314,incident,KM0000096,closed,0,18-03-2014 14:43,,18-03-2014 16:08,18-03-2014 16:08,"0,261388889",No error - works as designed,1,SD0136920,,,
SAP000004,application,SAP,WBS000271,IM0044379,Closed,5,5,5,0.263197176,request for information,KM0002246,closed,4,18-03-2014 14:49,24-03-2014 15:35,25-03-2014 07:31,25-03-2014 07:31,"2,27,36,94,444",Other,2,#MULTIVALUE,,,
SBA000263,application,Server Based Application,WBS000072,IM0044380,Closed,5,5,5,0.969869005,request for information,KM0001114,closed,2,18-03-2014 15:04,,31-03-2014 08:34,31-03-2014 08:34,88,Other,1,SD0136932,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0044381,Closed,4,4,4,0.846870673,incident,KM0002041,closed,0,18-03-2014 15:14,,18-03-2014 16:11,18-03-2014 16:11,"0,948333333",Software,1,SD0136934,,,
SUB000310,subapplication,Server Based Application,WBS000076,IM0044382,Closed,5,5,5,0.276747418,request for information,KM0000882,closed,0,18-03-2014 15:17,,24-03-2014 12:56,24-03-2014 12:57,"3,96,79,72,222",No error - works as designed,1,SD0136940,1,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0044383,Closed,4,4,4,0.073288496,incident,KM0002041,closed,0,18-03-2014 15:17,,18-03-2014 16:05,18-03-2014 16:05,"0,806666667",Software,1,SD0136939,,,
SUB000310,subapplication,Server Based Application,WBS000076,IM0044384,Closed,5,5,5,0.180395859,request for information,KM0000884,closed,0,18-03-2014 15:20,,24-03-2014 07:37,24-03-2014 07:38,"3,23,91,94,444",Other,1,SD0136942,,,
SAP000004,application,SAP,WBS000271,IM0044385,Closed,5,5,5,0.236532932,request for information,KM0001270,closed,0,18-03-2014 15:21,,18-03-2014 15:31,18-03-2014 15:32,"0,170555556",Other,1,SD0136945,,,
SUB000443,subapplication,Web Based Application,WBS000125,IM0044386,Closed,5,5,5,0.948255971,incident,KM0001158,closed,0,18-03-2014 15:28,,19-03-2014 08:51,19-03-2014 08:51,"3,88,52,77,778",No error - works as designed,1,SD0136944,,,
DTA000031,application,Desktop Application,WBS000330,IM0044387,Closed,5,5,5,0.057136606,incident,KM0002029,closed,0,18-03-2014 15:47,,24-03-2014 11:52,24-03-2014 11:52,"7,97,55,55,556",Hardware,1,SD0137111,,,
DTA000616,application,Desktop Application,WBS000089,IM0044388,Closed,5,5,5,0.855426991,incident,KM0002217,closed,0,18-03-2014 16:11,,19-03-2014 11:25,19-03-2014 11:25,"5,73,41,66,667",Software,1,SD0137115,,,
SBA000296,application,Server Based Application,WBS000053,IM0044389,Closed,5,5,5,0.423198575,incident,KM0000366,closed,0,18-03-2014 16:17,,19-03-2014 15:07,19-03-2014 15:07,"3,69,38,88,889",Software,1,SD0137119,,,
SBA000607,application,Server Based Application,WBS000263,IM0044390,Closed,4,4,4,0.208600699,incident,KM0001106,closed,1,18-03-2014 16:20,,21-03-2014 09:42,21-03-2014 09:43,"24,89",Other,1,SD0137120,,,
DTA000616,application,Desktop Application,WBS000089,IM0044391,Closed,3,3,3,0.006475568,incident,KM0001373,closed,0,18-03-2014 16:27,,20-03-2014 16:30,20-03-2014 16:30,"3,65,86,11,111",Software,1,SD0137125,,,
SUB000456,subapplication,Web Based Application,WBS000073,IM0044392,Closed,4,4,4,0.953564027,incident,KM0000743,closed,4,18-03-2014 13:18,,21-03-2014 11:37,21-03-2014 11:37,"7,53,13,88,889",Unknown,1,SD0136728,,,
SBA000462,application,Server Based Application,WBS000073,IM0044393,Closed,4,4,4,0.119893835,incident,KM0002016,closed,0,18-03-2014 13:21,,18-03-2014 13:50,18-03-2014 13:50,"0,484444444",User error,1,SD0136729,,,
